epc,timestamp,location_id,latitude,longitude,temperature,humidity,signal_strength,movement_speed,epcFake,epcDup,locErr,evtOrderErr,jump,temp_anomaly,speed_anomaly,epcFake_predicted,epcFake_confidence,epcDup_predicted,epcDup_confidence,locErr_predicted,locErr_confidence,evtOrderErr_predicted,evtOrderErr_confidence,jump_predicted,jump_confidence,overall_risk_score
EPC_000512,2025-01-19 23:00:00,LA_WAREHOUSE,40.8148746257346,-74.33430306235076,21.336523228790846,46.338981907147904,-49.59450799789133,21.00871929800245,0,0,0,0,0,0.06682616143954227,0.0,0.49995744,0.49995744,0.51549816,0.51549816,0.53506494,0.53506494,0.4920378,0.4920378,0.48229194,0.48229194,0.53506494
EPC_000406,2025-02-01 11:00:00,LA_WAREHOUSE,40.62868216630437,-73.58890562375288,17.656941285875973,43.993590735391926,-48.56279128265916,17.430893469443642,0,0,0,0,0,0.11715293570620133,0.0,0.5003893,0.5003893,0.51643777,0.51643777,0.5311269,0.5311269,0.50303066,0.50303066,0.47534117,0.47534117,0.5311269
EPC_000493,2025-01-09 23:00:00,NYC_WAREHOUSE,40.083081226773906,-74.28210234206698,16.966766927276538,42.59236260064169,-59.752511807650485,24.905607722941138,0,0,0,0,0,0.1516616536361731,0.0,0.50564677,0.50564677,0.5104975,0.5104975,0.5084091,0.5084091,0.48547477,0.48547477,0.486055,0.486055,0.5104975
EPC_000071,2025-01-21 16:00:00,CHI_STORE,40.95729906281647,-73.86263940211397,23.832627884455395,52.265735944026886,-57.8380826910958,26.857795763955977,0,0,0,0,0,0.19163139422276973,0.0,0.50100625,0.50100625,0.4984972,0.4984972,0.5481513,0.5481513,0.5033676,0.5033676,0.51832086,0.51832086,0.5481513
EPC_000474,2025-01-18 02:00:00,LA_WAREHOUSE,40.349507709351265,-73.62947554737944,22.54267241239889,42.884874895712414,-46.04532897550364,12.065651278957034,0,0,0,0,0,0.1271336206199445,0.0,0.4992308,0.4992308,0.5116008,0.5116008,0.5499404,0.5499404,0.5004006,0.5004006,0.4883867,0.4883867,0.5499404
EPC_000163,2025-01-16 06:00:00,LA_WAREHOUSE,40.76005590678673,-73.61189031477589,19.589266699538133,43.09841136365735,-58.07005893279152,4.230027615377279,0,0,0,0,0,0.02053666502309337,0.0,0.49815232,0.49815232,0.52891827,0.52891827,0.53682417,0.53682417,0.503656,0.503656,0.4743533,0.4743533,0.53682417
EPC_000390,2025-01-21 19:00:00,CHI_STORE,40.233361047407215,-74.45981266413222,22.80820764880797,42.36409841181382,-54.83539745109241,17.074689408940074,0,0,0,0,0,0.14041038244039844,0.0,0.49954367,0.49954367,0.512779,0.512779,0.5333019,0.5333019,0.48801336,0.48801336,0.49367672,0.49367672,0.5333019
EPC_000187,2025-01-15 10:00:00,NYC_WAREHOUSE,40.8694073033754,-74.40365159049381,17.129629405040593,54.281998005970706,-60.01169837287112,46.06428744248368,0,0,0,0,0,0.14351852974797036,0.0,0.5103033,0.5103033,0.49311128,0.49311128,0.5129575,0.5129575,0.48493874,0.48493874,0.50436723,0.50436723,0.5129575
EPC_000175,2025-01-07 15:00:00,LA_WAREHOUSE,40.460856550047154,-74.08039233295719,19.2544365988998,46.679724407244294,-54.430390012447944,20.630076856377237,0,0,0,0,0,0.037278170055009954,0.0,0.5035429,0.5035429,0.5136556,0.5136556,0.53032404,0.53032404,0.48910296,0.48910296,0.48103502,0.48103502,0.53032404
EPC_000799,2025-01-28 06:00:00,LA_WAREHOUSE,40.1148520876357,-73.51672065951935,21.793041568791654,41.59206543423592,-58.51152921658346,31.07562685016062,0,0,0,0,0,0.08965207843958271,0.0,0.5054583,0.5054583,0.5015579,0.5015579,0.55031997,0.55031997,0.4998717,0.4998717,0.49731824,0.49731824,0.55031997
EPC_000781,2025-01-08 17:00:00,NYC_WAREHOUSE,40.82269613467069,-73.63602662047172,19.742827684497833,45.89367614376042,-63.83760709933473,40.3995987881562,0,0,0,0,0,0.012858615775108361,0.0,0.50691515,0.50691515,0.504726,0.504726,0.5409995,0.5409995,0.5006515,0.5006515,0.49206594,0.49206594,0.5409995
EPC_000224,2025-02-05 19:00:00,NYC_WAREHOUSE,40.74734577449939,-74.30205909365816,21.660079406572486,46.271878370385494,-60.629668594993994,21.335552735541846,0,0,0,0,0,0.08300397032862428,0.0,0.50084317,0.50084317,0.51458764,0.51458764,0.5321205,0.5321205,0.4940356,0.4940356,0.49402845,0.49402845,0.5321205
EPC_000565,2025-01-08 10:00:00,NYC_WAREHOUSE,40.30654416581531,-74.42055542187579,21.3376270298999,49.05681432273076,-51.65492989006881,31.157143945215495,0,0,0,0,0,0.06688135149499494,0.0,0.5062415,0.5062415,0.5009293,0.5009293,0.5352482,0.5352482,0.4810585,0.4810585,0.49398836,0.49398836,0.5352482
EPC_000752,2025-01-10 19:00:00,NYC_WAREHOUSE,40.75722861760318,-73.58205674193944,23.65152800830757,56.63705577060356,-53.1698870134835,48.3888784730043,0,0,0,0,0,0.18257640041537843,0.0,0.5081615,0.5081615,0.4761607,0.4761607,0.55890745,0.55890745,0.49804944,0.49804944,0.529021,0.529021,0.55890745
EPC_000928,2025-01-01 22:00:00,NYC_WAREHOUSE,40.60586355359351,-74.4240643248346,19.4719113740748,47.70490850861586,-54.30452738629738,35.37659394960874,0,0,0,0,0,0.02640443129626,0.0,0.5061683,0.5061683,0.5066813,0.5066813,0.52800256,0.52800256,0.48428446,0.48428446,0.48334232,0.48334232,0.52800256
EPC_000148,2025-02-05 08:00:00,LA_WAREHOUSE,40.60753760524602,-74.31332973666753,24.020290773890967,45.41765323232021,-61.8243463874889,17.801807097917198,0,0,0,0,0,0.20101453869454833,0.0,0.49821207,0.49821207,0.5104181,0.5104181,0.53623486,0.53623486,0.4976322,0.4976322,0.51110524,0.51110524,0.53623486
EPC_000608,2025-01-11 02:00:00,LA_WAREHOUSE,40.54237397775243,-74.2748964019985,23.51294718291995,47.58667254874701,-48.26203738044671,3.0617546476151336,0,0,0,0,0,0.17564735914599758,0.0,0.49598512,0.49598512,0.5158915,0.5158915,0.5378493,0.5378493,0.49206153,0.49206153,0.49780574,0.49780574,0.5378493
EPC_000232,2025-01-08 01:00:00,NYC_WAREHOUSE,40.908607624223635,-73.86461714829947,19.27790283715032,42.78550069803085,-60.18814769661938,44.60670527003379,0,0,0,0,0,0.03610485814248392,0.0,0.50557595,0.50557595,0.50666153,0.50666153,0.5369045,0.5369045,0.50203675,0.50203675,0.48413768,0.48413768,0.5369045
EPC_000127,2025-02-07 10:00:00,CHI_STORE,40.751931015683994,-73.94054829554118,21.953243636103767,46.62133969970668,-52.10832219442469,15.626112085155055,0,0,0,0,0,0.09766218180518837,0.0,0.49919674,0.49919674,0.5143037,0.5143037,0.5425062,0.5425062,0.49941263,0.49941263,0.49042672,0.49042672,0.5425062
EPC_000048,2025-01-14 06:00:00,NYC_WAREHOUSE,40.989041495348076,-73.6230017303043,17.122195113899554,45.587746242319724,-51.31204704946702,32.86855939504416,0,0,0,0,0,0.14389024430502229,0.0,0.50206935,0.50206935,0.50885326,0.50885326,0.5301797,0.5301797,0.50782347,0.50782347,0.4824446,0.4824446,0.5301797
EPC_000810,2025-01-02 03:00:00,NYC_WAREHOUSE,40.88336128077736,-73.70530017632511,19.42626253734346,41.427903792948776,-52.89238724624921,40.034000684271135,0,0,0,0,0,0.028686873132826918,0.0,0.50390255,0.50390255,0.5092363,0.5092363,0.5433441,0.5433441,0.5051264,0.5051264,0.47504765,0.47504765,0.5433441
FAKE_000011,2025-01-15 05:30:00,UNKNOWN_LOC,35.182397268789025,-79.87825830195712,3.892413177559206,82.85755615978857,-80.29281422057566,287.4236464885957,1,0,1,1,1,0.8053793411220397,2.074236464885957,0.63994485,0.63994485,0.3383505,0.3383505,0.42212415,0.42212415,0.26442388,0.26442388,0.6067664,0.6067664,0.63994485
EPC_000375,2025-01-29 13:00:00,LA_WAREHOUSE,40.630060173136116,-74.08932553088431,19.857872021075533,45.011111576767085,-56.722977652156295,39.49026176210372,0,0,0,0,0,0.007106398946223358,0.0,0.5065815,0.5065815,0.50567865,0.50567865,0.5366898,0.5366898,0.49141815,0.49141815,0.48319325,0.48319325,0.5366898
EPC_000302,2025-01-25 03:00:00,LA_WAREHOUSE,40.40039138845105,-74.13308897681338,19.383952156166245,38.093264553958264,-60.97243823132547,5.744325807570396,0,0,0,0,0,0.030802392191687743,0.0,0.49803722,0.49803722,0.531789,0.531789,0.5235786,0.5235786,0.49284515,0.49284515,0.46932048,0.46932048,0.531789
EPC_000020,2025-01-21 03:00:00,CHI_STORE,40.08264110300703,-74.48036829667537,16.583807621738828,35.67393835766632,-58.92831872662108,55.8482261358372,0,0,0,0,0,0.17080961891305863,0.0,0.51016,0.51016,0.49915743,0.49915743,0.5075628,0.5075628,0.48718792,0.48718792,0.4824779,0.4824779,0.51016
EPC_000227,2025-01-22 11:00:00,NYC_WAREHOUSE,40.44572366680957,-73.53203795843288,20.116930854398245,43.320703918018935,-61.74719624307092,33.73770613338658,0,0,0,0,0,0.0058465427199122285,0.0,0.50670075,0.50670075,0.5065009,0.5065009,0.5447924,0.5447924,0.498544,0.498544,0.4881886,0.4881886,0.5447924
EPC_000219,2025-01-30 05:00:00,LA_WAREHOUSE,40.965122437552225,-74.17465587051667,20.27749161196155,44.54554183447499,-56.62326030490242,27.225823363933678,0,0,0,0,0,0.013874580598077557,0.0,0.5012819,0.5012819,0.51762605,0.51762605,0.5345263,0.5345263,0.49677098,0.49677098,0.4782899,0.4782899,0.5345263
EPC_000849,2025-01-14 16:00:00,CHI_STORE,40.620894471132935,-73.9911558558726,17.230093480250304,45.516586307627215,-52.93198271151683,54.09320924683283,0,0,0,0,0,0.13849532598748482,0.0,0.50903666,0.50903666,0.49363163,0.49363163,0.5269795,0.5269795,0.4960324,0.4960324,0.489866,0.489866,0.5269795
EPC_000088,2025-02-02 11:00:00,CHI_STORE,40.27375568227007,-73.73139338179938,20.535502812334546,51.5111675279482,-58.68844543434931,48.58633034283909,0,0,0,0,0,0.026775140616727276,0.0,0.5132162,0.5132162,0.48580968,0.48580968,0.54577446,0.54577446,0.4857519,0.4857519,0.5068888,0.5068888,0.54577446
EPC_000023,2025-01-17 15:00:00,NYC_WAREHOUSE,40.16600545835162,-73.5713964529534,19.771577581659646,43.604171577031735,-54.4550464685067,45.67558923905601,0,0,0,0,0,0.011421120917017724,0.0,0.5106452,0.5106452,0.4951906,0.4951906,0.5477357,0.5477357,0.49344438,0.49344438,0.48721507,0.48721507,0.5477357
EPC_000896,2025-02-03 00:00:00,NYC_WAREHOUSE,40.69701625556797,-73.79512522887438,21.125987286290083,46.448736221408716,-54.749618391680464,12.61511749702284,0,0,0,0,0,0.05629936431450418,0.0,0.4999708,0.4999708,0.5175865,0.5175865,0.5417922,0.5417922,0.4997348,0.4997348,0.4861907,0.4861907,0.5417922
FAKE_000019,2025-01-15 09:30:00,UNKNOWN_LOC,35.16970578226974,-79.64434854597857,7.493392181223698,84.67911604718597,-75.82822905517433,181.96214089140165,1,0,1,0,1,0.6253303909388152,1.0196214089140165,0.61525226,0.61525226,0.3623724,0.3623724,0.39786157,0.39786157,0.29188907,0.29188907,0.61012,0.61012,0.61525226
EPC_000640,2025-01-15 06:00:00,CHI_STORE,40.87112029373947,-74.47815632708328,23.76400221649545,37.95784391411733,-46.37921536070968,38.33772101365998,0,0,0,0,0,0.18820011082477245,0.0,0.49714896,0.49714896,0.5073413,0.5073413,0.5427698,0.5427698,0.49886996,0.49886996,0.48930547,0.48930547,0.5427698
EPC_000374,2025-02-01 19:00:00,NYC_WAREHOUSE,40.905138872673476,-74.21357263536962,22.436367715904908,48.07157186160446,-58.372694648435626,22.80005931499486,0,0,0,0,0,0.12181838579524537,0.0,0.500027,0.500027,0.5107694,0.5107694,0.5373765,0.5373765,0.49817628,0.49817628,0.5003305,0.5003305,0.5373765
EPC_000482,2025-01-13 08:00:00,CHI_STORE,40.84711888965976,-73.87478415696698,21.62763415421262,46.062870132703466,-61.55400711978174,21.25613491656364,0,0,0,0,0,0.08138170771063091,0.0,0.50062966,0.50062966,0.51421624,0.51421624,0.54019016,0.54019016,0.5026454,0.5026454,0.49524906,0.49524906,0.54019016
EPC_000364,2025-01-25 10:00:00,CHI_STORE,40.008008424409105,-73.76701594323161,21.678580689227392,52.489825640612416,-63.03746202532943,1.6540304187066246,0,0,0,0,0,0.0839290344613696,0.0,0.50419986,0.50419986,0.5098655,0.5098655,0.53679585,0.53679585,0.4870562,0.4870562,0.50868267,0.50868267,0.53679585
FAKE_000092,2025-01-16 22:00:00,UNKNOWN_LOC,35.11761649297298,-79.80168512937212,14.041827551972677,66.37866463601803,-84.60116844634717,261.48700863057536,1,1,1,0,1,0.2979086224013662,1.8148700863057536,0.63123447,0.63123447,0.34245685,0.34245685,0.42084646,0.42084646,0.2549468,0.2549468,0.6030097,0.6030097,0.63123447
EPC_000119,2025-02-01 06:00:00,LA_WAREHOUSE,40.43154489174627,-74.11595021372159,20.946441651302127,41.62884812955894,-57.33479824791795,47.43175576723833,0,0,0,0,0,0.04732208256510635,0.0,0.50746053,0.50746053,0.49961054,0.49961054,0.5405876,0.5405876,0.4924249,0.4924249,0.4890231,0.4890231,0.5405876
EPC_000324,2025-02-04 15:00:00,NYC_WAREHOUSE,40.82846214421026,-73.97942662624465,20.788124472172044,42.991811855062096,-52.684907663490165,37.91787244944347,0,0,0,0,0,0.03940622360860217,0.0,0.5033909,0.5033909,0.5081074,0.5081074,0.5433873,0.5433873,0.49967608,0.49967608,0.4810477,0.4810477,0.5433873
FAKE_000041,2025-01-15 20:30:00,SUSPICIOUS_WAREHOUSE,35.767490066961216,-79.92470653751509,-4.770644728109438,98.01069947325342,-81.70553133688807,186.425519325319,1,0,0,0,1,1.2385322364054718,1.0642551932531898,0.61310977,0.61310977,0.36539063,0.36539063,0.37718078,0.37718078,0.31643426,0.31643426,0.616688,0.616688,0.616688
EPC_000558,2025-01-24 15:00:00,CHI_STORE,40.976774127821194,-74.34787124592654,22.652918140240402,49.01352496395459,-54.04682113793134,22.407470940511164,0,0,0,0,0,0.13264590701202011,0.0,0.49923015,0.49923015,0.51038635,0.51038635,0.53712714,0.53712714,0.4961325,0.4961325,0.4989769,0.4989769,0.53712714
EPC_000744,2025-01-27 15:00:00,CHI_STORE,40.11483494713927,-74.48691031932486,20.247880625098542,44.61158663952233,-55.82729423678877,55.351515930632566,0,0,0,0,0,0.012394031254927107,0.0,0.5130353,0.5130353,0.49142942,0.49142942,0.53283054,0.53283054,0.47635102,0.47635102,0.4901217,0.4901217,0.53283054
EPC_000817,2025-01-24 08:00:00,CHI_STORE,40.32519967556932,-74.14599903492808,20.681171739399712,48.200560729019045,-51.48958849393698,34.3721379782155,0,0,0,0,0,0.03405858696998561,0.0,0.5073636,0.5073636,0.5004921,0.5004921,0.5395924,0.5395924,0.48478,0.48478,0.48954716,0.48954716,0.5395924
EPC_000446,2025-01-24 01:00:00,CHI_STORE,40.1670438058786,-74.2078310874639,21.88549203196617,47.43691533599551,-53.25789058987423,34.997666122344114,0,1,0,0,0,0.09427460159830847,0.0,0.5070598,0.5070598,0.4959632,0.4959632,0.54075813,0.54075813,0.48471597,0.48471597,0.5004373,0.5004373,0.54075813
FAKE_000033,2025-01-15 16:30:00,SUSPICIOUS_WAREHOUSE,35.57114299103943,-79.97560464844213,10.276447784949923,74.97797484525712,-88.73274787195433,140.62706984293146,0,0,0,0,1,0.4861776107525039,0.6062706984293146,0.60141265,0.60141265,0.37730253,0.37730253,0.3740598,0.3740598,0.3050984,0.3050984,0.607345,0.607345,0.607345
FAKE_000034,2025-01-15 17:00:00,SUSPICIOUS_WAREHOUSE,35.004620717484045,-79.56079897084525,10.19707304815574,98.04014856535758,-92.37021086032715,157.14352214437255,1,0,1,1,1,0.490146347592213,0.7714352214437256,0.61538714,0.61538714,0.35165128,0.35165128,0.3905581,0.3905581,0.28408802,0.28408802,0.63375664,0.63375664,0.63375664
EPC_000897,2025-02-06 14:00:00,CHI_STORE,40.06693722950454,-74.00787110637826,24.00823300857971,50.973433552397815,-59.92823124102091,56.93806151240156,0,0,0,0,0,0.2004116504289856,0.0,0.51274043,0.51274043,0.47012123,0.47012123,0.5489331,0.5489331,0.48505214,0.48505214,0.53615904,0.53615904,0.5489331
EPC_000150,2025-01-04 18:00:00,CHI_STORE,40.14311505726291,-74.01406308793455,20.97515363360194,47.17809626005985,-53.77750455048921,40.204194904019374,0,0,0,0,0,0.048757681680097066,0.0,0.5094503,0.5094503,0.49426976,0.49426976,0.5428332,0.5428332,0.48527303,0.48527303,0.49601853,0.49601853,0.5428332
EPC_000044,2025-01-30 01:00:00,NYC_WAREHOUSE,40.79124422713452,-73.60025784737282,19.607755862730343,41.194499388902976,-55.54015121505022,1.093257465274513,0,0,0,0,0,0.01961220686348284,0.0,0.4967412,0.4967412,0.53245014,0.53245014,0.53716314,0.53716314,0.5048201,0.5048201,0.46846303,0.46846303,0.53716314
EPC_000408,2025-01-06 06:00:00,CHI_STORE,40.22260096704024,-74.28795641856897,18.548571952120255,51.37231176675368,-56.173075529769456,3.9725217096672827,0,0,0,0,0,0.07257140239398722,0.0,0.5026928,0.5026928,0.51727706,0.51727706,0.51795673,0.51795673,0.48064232,0.48064232,0.4872958,0.4872958,0.51795673
EPC_000554,2025-01-10 13:00:00,CHI_STORE,40.84846527067559,-74.44140153741499,18.616166619114313,45.14008227005864,-58.61518084663942,18.28736238575001,0,0,0,0,0,0.06919166904428434,0.0,0.5000088,0.5000088,0.5227364,0.5227364,0.5164758,0.5164758,0.4914661,0.4914661,0.47831032,0.47831032,0.5227364
EPC_000953,2025-01-12 00:00:00,LA_WAREHOUSE,40.21449161275812,-73.64956630198095,18.4658550906058,36.912542793078245,-57.686814781576416,34.715170974376406,0,0,0,0,0,0.07670724546971001,0.0,0.5054185,0.5054185,0.50930536,0.50930536,0.5341234,0.5341234,0.5000845,0.5000845,0.47699106,0.47699106,0.5341234
EPC_000839,2025-01-25 14:00:00,LA_WAREHOUSE,40.930596207365824,-74.43856375733225,22.464058220803672,44.77164668734072,-57.48036184214122,50.027255724760764,0,0,0,0,0,0.12320291104018359,0.0,0.5043914,0.5043914,0.49791718,0.49791718,0.53918326,0.53918326,0.49620485,0.49620485,0.5013416,0.5013416,0.53918326
EPC_000850,2025-01-03 01:00:00,LA_WAREHOUSE,40.69924712168602,-74.06388140495339,20.850719169966823,45.22221038225064,-61.76501618180655,10.678404767647828,0,0,0,0,0,0.04253595849834113,0.0,0.49946162,0.49946162,0.5230733,0.5230733,0.5321567,0.5321567,0.4961535,0.4961535,0.4859352,0.4859352,0.5321567
EPC_000965,2025-02-07 07:00:00,LA_WAREHOUSE,40.77560974299502,-74.43974955208145,24.3355691919732,38.652670519250215,-62.58764558316726,2.0781837187262964,0,0,0,0,0,0.21677845959866,0.0,0.4905243,0.4905243,0.5302092,0.5302092,0.53128576,0.53128576,0.5037388,0.5037388,0.49764118,0.49764118,0.53128576
EPC_000858,2025-01-24 22:00:00,NYC_WAREHOUSE,40.813075296072086,-73.57634122327846,20.251835560638014,40.093029422181814,-56.6616497862147,41.57444304819268,0,0,0,0,0,0.012591778031900702,0.0,0.50449806,0.50449806,0.5080533,0.5080533,0.54906,0.54906,0.50708073,0.50708073,0.47850436,0.47850436,0.54906
EPC_000666,2025-02-05 10:00:00,LA_WAREHOUSE,40.16305714943236,-74.07758941112213,15.633536059302198,48.745587700913454,-67.45325490901593,12.591677792811248,0,0,0,0,0,0.2183231970348901,0.0,0.5068604,0.5068604,0.50962657,0.50962657,0.4967497,0.4967497,0.4861912,0.4861912,0.50409037,0.50409037,0.50962657
FAKE_000057,2025-01-16 04:30:00,UNKNOWN_LOC,35.63103354318894,-79.48817474591041,8.909166488832714,96.18270895698652,-93.47430196330656,196.37642544998715,1,1,1,1,1,0.5545416755583643,1.1637642544998714,0.62252253,0.62252253,0.34373856,0.34373856,0.3951739,0.3951739,0.27786586,0.27786586,0.6360938,0.6360938,0.6360938
EPC_000496,2025-02-01 15:00:00,LA_WAREHOUSE,40.84122600536977,-73.89916205944135,23.17602992214214,43.950952754029544,-54.8383127038021,43.54064122999982,0,0,0,0,0,0.15880149610710692,0.0,0.5023427,0.5023427,0.4968449,0.4968449,0.5513765,0.5513765,0.505637,0.505637,0.5044404,0.5044404,0.5513765
EPC_000963,2025-01-03 04:00:00,LA_WAREHOUSE,40.57622558913931,-73.78049659132516,20.338567827496615,44.11161735323615,-56.86303029767369,11.915179429778096,0,0,0,0,0,0.01692839137483073,0.0,0.50063854,0.50063854,0.52117133,0.52117133,0.5390132,0.5390132,0.4976387,0.4976387,0.47891575,0.47891575,0.5390132
EPC_000345,2025-01-30 03:00:00,NYC_WAREHOUSE,40.66768732582428,-73.60560229784654,18.846787253480542,45.52278504167138,-48.28292147689621,44.02945294950911,0,0,0,0,0,0.05766063732597289,0.0,0.5068367,0.5068367,0.49946117,0.49946117,0.54406935,0.54406935,0.5011455,0.5011455,0.48232484,0.48232484,0.54406935
EPC_000178,2025-01-16 02:00:00,CHI_STORE,40.42991459316977,-74.24963804592572,20.29305588934268,48.07805287926805,-52.91005600291271,14.816354067211769,0,0,0,0,0,0.014652794467133922,0.0,0.5027139,0.5027139,0.5159058,0.5159058,0.531859,0.531859,0.48461142,0.48461142,0.48088634,0.48088634,0.531859
EPC_000416,2025-01-30 20:00:00,LA_WAREHOUSE,40.202935107902064,-73.83473876280196,21.04390035213511,55.293706253137074,-51.63686504433606,53.98643457808672,0,0,0,0,0,0.05219501760675556,0.0,0.51474553,0.51474553,0.47654384,0.47654384,0.5503838,0.5503838,0.48121884,0.48121884,0.5126343,0.5126343,0.5503838
EPC_000144,2025-02-01 21:00:00,CHI_STORE,40.736957245606256,-74.18949044343653,17.070978847107433,46.76554058893606,-69.28922079576367,52.878932176880106,0,0,0,0,0,0.14645105764462835,0.0,0.5122095,0.5122095,0.49436507,0.49436507,0.50918806,0.50918806,0.49017078,0.49017078,0.50665766,0.50665766,0.5122095
EPC_000732,2025-01-10 10:00:00,NYC_WAREHOUSE,40.41871639873972,-74.0743702639173,18.97592716209075,46.32476323914497,-55.44117339049279,19.29247293302645,0,0,0,0,0,0.05120364189546258,0.0,0.503383,0.503383,0.51426035,0.51426035,0.5278804,0.5278804,0.48926386,0.48926386,0.4817575,0.4817575,0.5278804
FAKE_000052,2025-01-16 02:00:00,SUSPICIOUS_WAREHOUSE,35.299240122785974,-79.57416443042199,-4.959728461607487,59.05406693360791,-89.9971377668963,158.74977141650774,1,0,0,0,1,1.2479864230803743,0.7874977141650774,0.5984445,0.5984445,0.38742656,0.38742656,0.34455156,0.34455156,0.33336937,0.33336937,0.6050883,0.6050883,0.6050883
EPC_000555,2025-01-11 14:00:00,NYC_WAREHOUSE,40.570891459821055,-73.77891097850676,23.11797130346733,34.46333308129334,-64.2202264529646,9.612540528567946,0,0,0,0,0,0.15589856517336642,0.0,0.49403933,0.49403933,0.5270333,0.5270333,0.5427654,0.5427654,0.5113214,0.5113214,0.4894393,0.4894393,0.5427654
EPC_000718,2025-01-06 21:00:00,CHI_STORE,40.943378427337464,-73.92316565565625,15.494141217224614,41.52152591209395,-58.35426376676053,14.140411319689923,0,0,0,0,0,0.2252929391387693,0.0,0.49751556,0.49751556,0.52445936,0.52445936,0.50639457,0.50639457,0.5056889,0.5056889,0.47840828,0.47840828,0.52445936
EPC_000859,2025-02-03 01:00:00,CHI_STORE,40.43154829989079,-74.28681961832876,19.70047030204277,40.127424660434755,-57.13111165748388,22.26248528981765,0,0,0,0,0,0.014976484897861474,0.0,0.50187236,0.50187236,0.5203282,0.5203282,0.52764606,0.52764606,0.48893085,0.48893085,0.47169974,0.47169974,0.52764606
EPC_000691,2025-01-15 13:00:00,LA_WAREHOUSE,40.69982759559553,-73.66120894319488,19.378673852036087,37.71019794933729,-63.00256271339914,3.7899680680617887,0,0,0,0,0,0.031066307398195648,0.0,0.4967157,0.4967157,0.53449714,0.53449714,0.532285,0.532285,0.5054235,0.5054235,0.4704525,0.4704525,0.53449714
EPC_000217,2025-01-29 17:00:00,LA_WAREHOUSE,40.903269678609504,-73.67377391339653,20.490403689490183,46.112113931589754,-60.383690890364726,24.931980799638005,1,0,0,0,0,0.024520184474509144,0.0,0.50231886,0.50231886,0.5141268,0.5141268,0.54273885,0.54273885,0.5035613,0.5035613,0.48756054,0.48756054,0.54273885
EPC_000365,2025-01-04 07:00:00,LA_WAREHOUSE,40.16317777163352,-74.22984030618566,21.04335433690391,46.28635342844493,-55.762134596912894,37.67753329660431,0,0,0,0,0,0.0521677168451955,0.0,0.5084264,0.5084264,0.49799415,0.49799415,0.53721046,0.53721046,0.48301297,0.48301297,0.4947161,0.4947161,0.53721046
EPC_000989,2025-01-13 23:00:00,NYC_WAREHOUSE,40.78181436223142,-73.57563462540413,20.04416473470354,36.79206900318477,-46.447322314798015,4.493587265230124,0,0,0,0,0,0.0022082367351769607,0.0,0.49681306,0.49681306,0.53209996,0.53209996,0.5414434,0.5414434,0.5038677,0.5038677,0.4553814,0.4553814,0.5414434
FAKE_000065,2025-01-16 08:30:00,UNKNOWN_LOC,35.60778118221049,-79.54649440641036,-9.277849122364746,52.99343625911774,-83.00160691847697,216.96269699142402,0,0,1,0,1,1.4638924561182374,1.3696269699142403,0.6091279,0.6091279,0.38037816,0.38037816,0.35014993,0.35014993,0.32514498,0.32514498,0.5834925,0.5834925,0.6091279
EPC_000652,2025-01-24 19:00:00,CHI_STORE,40.82618121459948,-73.6808862495602,20.32070736175257,52.44196490362777,-52.99853593794072,34.683800220527665,0,0,0,0,0,0.016035368087628576,0.0,0.50657046,0.50657046,0.50038767,0.50038767,0.54744256,0.54744256,0.49629655,0.49629655,0.49371362,0.49371362,0.54744256
EPC_000328,2025-01-26 07:00:00,CHI_STORE,40.4353714531987,-74.22742550548165,20.21227669426322,47.06350982344137,-59.44281874350314,41.62115663855645,0,0,0,0,0,0.010613834713161019,0.0,0.5091601,0.5091601,0.50010544,0.50010544,0.53393054,0.53393054,0.48421493,0.48421493,0.49183622,0.49183622,0.53393054
EPC_000576,2025-02-05 23:00:00,CHI_STORE,40.07475941122656,-73.74089812991154,19.19358951090221,45.23014926992601,-62.31348334378914,11.863443871258974,0,0,0,0,0,0.04032052445488947,0.0,0.5047346,0.5047346,0.5151792,0.5151792,0.53029615,0.53029615,0.4895178,0.4895178,0.4882685,0.4882685,0.53029615
EPC_000809,2025-02-06 10:00:00,CHI_STORE,40.55331673486575,-74.22333455045998,19.759843013907695,45.61861069197029,-41.49218291481059,12.212439848758496,0,0,0,0,0,0.01200784930461527,0.0,0.50064933,0.50064933,0.5213795,0.5213795,0.5310406,0.5310406,0.48512197,0.48512197,0.46523666,0.46523666,0.5310406
EPC_000772,2025-01-07 20:00:00,NYC_WAREHOUSE,40.29253276446672,-74.36124388166336,19.037999613243088,50.456789856860645,-53.893099177238334,11.439518734267534,0,0,0,0,0,0.04810001933784562,0.0,0.50343686,0.50343686,0.51492923,0.51492923,0.52205515,0.52205515,0.47997722,0.47997722,0.48408806,0.48408806,0.52205515
EPC_000303,2025-01-08 13:00:00,LA_WAREHOUSE,40.56427992066597,-73.97059686358811,18.39307274022219,51.46592404955911,-48.609943838004185,50.28303921164291,0,0,0,0,0,0.08034636298889045,0.0,0.5101691,0.5101691,0.49027333,0.49027333,0.53639674,0.53639674,0.48917928,0.48917928,0.49341258,0.49341258,0.53639674
EPC_000248,2025-01-02 13:00:00,LA_WAREHOUSE,40.193975626041514,-74.26423122723206,21.233394640243915,41.953878691537255,-49.61358339668788,54.10907003648417,0,0,0,0,0,0.06166973201219576,0.0,0.5095533,0.5095533,0.4920219,0.4920219,0.54288465,0.54288465,0.4862898,0.4862898,0.48802686,0.48802686,0.54288465
